Program,Homo
Version,1.3
Input file,Dataset16_tree_order.aln
Data,Amino acids
Sequences,70


Seq. 1.,Seq. 2.,Chi-square,df,p,d_EMS,d_EFS,d_AMS,d_AFS,Sites
Aphrocallistes_vastus,Hormathia_digitata,156.321148,170,7.661765e-01,1.073998e-02,7.277853e-03,2.648302e-01,1.237519e+01,1360
Aphrocallistes_vastus,Aurelia_aurita,197.826287,179,1.593683e-01,1.411738e-02,7.895611e-03,3.515128e-01,1.273797e+01,1786
Aphrocallistes_vastus,Periphylla_periphylla,254.649023,180,2.100185e-04,1.449746e-02,9.220096e-03,3.472371e-01,1.492004e+01,1710
Aphrocallistes_vastus,Hydra_viridissima,190.755220,184,3.510166e-01,1.258327e-02,7.767727e-03,3.186476e-01,1.218031e+01,1902
Aphrocallistes_vastus,Hydra_vulgaris,239.502830,186,4.952661e-03,1.270260e-02,7.385320e-03,2.937459e-01,8.241460e+00,3792
Aphrocallistes_vastus,Hydra_oligactis,196.379860,182,2.208118e-01,1.097672e-02,7.711132e-03,2.869767e-01,1.323011e+01,1614
Aphrocallistes_vastus,Physalia_physalis,248.126328,185,1.338646e-03,1.264917e-02,7.079980e-03,2.815194e-01,1.079068e+01,2960
Aphrocallistes_vastus,Nanomia_bijuga,224.047410,185,2.639647e-02,1.113006e-02,6.603365e-03,2.825618e-01,1.061611e+01,2882
Aphrocallistes_vastus,Agalma_elegans,204.811938,186,1.638947e-01,1.255975e-02,7.137146e-03,2.995673e-01,9.644073e+00,3142
Aphrocallistes_vastus,Abylopsis_tetragona,265.845455,185,9.033629e-05,1.340617e-02,7.186280e-03,3.130360e-01,9.385154e+00,3499
Aphrocallistes_vastus,Craseoa_lathetica,203.206101,184,1.579788e-01,1.212501e-02,7.694158e-03,2.868434e-01,1.076141e+01,2379
Rossella_fibulata,Sympagella_nux,155.795027,144,2.370124e-01,3.105683e-03,3.143550e-03,9.732254e-02,1.798872e+01,741
Rossella_fibulata,Chondrilla_nucula,200.827601,179,1.261650e-01,1.129353e-02,7.792438e-03,3.287078e-01,1.176381e+01,1997
Rossella_fibulata,Ircinia_fasciculata,156.839950,168,7.211544e-01,9.568371e-03,8.758990e-03,2.541532e-01,1.660430e+01,901
Rossella_fibulata,Petrosia_ficiformis,179.386222,174,3.739306e-01,1.033532e-02,7.416194e-03,2.538944e-01,1.339463e+01,1633
Rossella_fibulata,Amphimedon_queenslandica,192.171631,182,2.883163e-01,4.627194e-03,5.412334e-03,1.370188e-01,1.048740e+01,2874
Rossella_fibulata,Ephydatia_muelleri,246.276991,185,1.732607e-03,1.248757e-02,7.513481e-03,2.887828e-01,1.039712e+01,2950
Rossella_fibulata,Spongilla_alba,226.164621,177,7.368976e-03,1.292974e-02,9.394608e-03,3.143049e-01,1.571776e+01,1362
Rossella_fibulata,Pseudospongosorites_suberitoides,143.980328,166,8.905503e-01,8.868007e-03,7.728406e-03,2.775277e-01,1.456154e+01,952
Rossella_fibulata,Tethya_wilhelma,191.322317,153,1.931874e-02,1.605471e-02,1.371154e-02,4.669840e-01,1.911200e+01,560
Rossella_fibulata,Latrunculia_apicalis,179.823404,184,5.732137e-01,8.386919e-03,6.214596e-03,2.160280e-01,9.943905e+00,2725
Rossella_fibulata,Kirkpatrickia_variolosa,195.394543,182,2.356739e-01,8.202773e-03,6.205824e-03,2.478100e-01,9.551345e+00,2829
Rossella_fibulata,Crella_elegans,224.525544,176,7.853197e-03,1.349394e-02,1.179524e-02,3.838648e-01,1.605084e+01,1126
Rossella_fibulata,Trichoplax_adhaerens,216.952549,185,5.388425e-02,1.159449e-02,6.645754e-03,2.828539e-01,1.000083e+01,3146
Rossella_fibulata,Strongylocentrotus_purpuratus,230.495199,183,9.913566e-03,1.163355e-02,7.319183e-03,3.558172e-01,1.037347e+01,2635
Rossella_fibulata,Saccoglossus_kowalevskii,197.463115,176,1.280344e-01,1.125896e-02,8.304362e-03,2.741381e-01,1.474099e+01,1235
Rossella_fibulata,Petromyzon_marinus,284.055282,180,1.194356e-06,2.214588e-02,1.421705e-02,5.344296e-01,1.356825e+01,1596
Rossella_fibulata,Danio_rerio,231.824122,184,9.670874e-03,1.041310e-02,7.103783e-03,2.999366e-01,9.613538e+00,3033
Rossella_fibulata,Homo_sapiens,277.670575,186,1.498588e-05,1.373278e-02,8.191364e-03,3.463607e-01,9.803540e+00,3162
Rossella_fibulata,Lottia_gigantea,262.190047,185,1.626868e-04,1.469598e-02,7.801162e-03,3.657794e-01,1.069958e+01,3017
Rossella_fibulata,Capitella_teleta,246.942829,185,1.579768e-03,1.393513e-02,6.729487e-03,3.772227e-01,9.939225e+00,3235
Rossella_fibulata,Tubulanus_polymorphus,224.220690,184,2.302223e-02,1.225880e-02,7.164570e-03,3.226396e-01,9.118971e+00,3102
Rossella_fibulata,Hemithiris_psittacea,209.034383,184,9.948344e-02,1.143953e-02,6.431642e-03,3.041066e-01,1.084000e+01,2710
Rossella_fibulata,Priapulus_caudatus,192.104698,180,2.548959e-01,1.380322e-02,8.405343e-03,3.339447e-01,1.378310e+01,1499
Rossella_fibulata,Lithobius_forficatus,230.206907,183,1.026107e-02,1.047007e-02,7.281046e-03,2.768353e-01,1.056425e+01,2793
Rossella_fibulata,Drosophila_melanogaster,213.385223,186,8.229835e-02,1.131901e-02,6.519355e-03,2.641848e-01,8.807732e+00,3381
Rossella_fibulata,Daphnia_pulex,256.988902,184,3.050160e-04,1.017872e-02,6.325188e-03,2.799595e-01,1.044379e+01,3247
Rossella_fibulata,Eunicella_verrucosa,203.865504,184,1.503493e-01,1.148870e-02,6.287930e-03,2.746326e-01,1.013800e+01,2921
Rossella_fibulata,Acropora_digitifera,212.621934,182,5.968619e-02,1.174774e-02,7.300279e-03,2.829443e-01,1.114719e+01,2498
Rossella_fibulata,Platygyra_carnosa,236.359045,185,6.378169e-03,1.496171e-02,8.830888e-03,4.038130e-01,1.125456e+01,2461
Rossella_fibulata,Nematostella_vectensis,242.794310,185,2.781080e-03,1.160054e-02,7.033514e-03,3.050893e-01,1.064941e+01,2973
Rossella_fibulata,Bolocera_tuediae,172.087259,168,3.983956e-01,1.130458e-02,9.667619e-03,2.382501e-01,1.669156e+01,871
Rossella_fibulata,Aiptasia_pallida,214.309947,182,5.081548e-02,1.174315e-02,8.076064e-03,2.743275e-01,1.215927e+01,1966
Rossella_fibulata,Hormathia_digitata,153.883613,166,7.405532e-01,1.092634e-02,7.562678e-03,2.465872e-01,1.282332e+01,1188
Rossella_fibulata,Aurelia_aurita,159.491392,176,8.087244e-01,1.333385e-02,8.579426e-03,3.891679e-01,1.272013e+01,1310
Rossella_fibulata,Periphylla_periphylla,195.068233,177,1.673707e-01,1.208068e-02,7.499652e-03,3.070502e-01,1.522592e+01,1402
Rossella_fibulata,Hydra_viridissima,196.771209,179,1.723803e-01,1.061064e-02,8.127450e-03,2.810512e-01,1.314477e+01,1695
Rossella_fibulata,Hydra_vulgaris,228.428653,183,1.265613e-02,1.140738e-02,6.915958e-03,2.924017e-01,9.142710e+00,3082
Rossella_fibulata,Hydra_oligactis,183.903471,174,2.888621e-01,1.061639e-02,7.900327e-03,2.756349e-01,1.401561e+01,1354
Rossella_fibulata,Physalia_physalis,228.502717,183,1.254721e-02,1.328357e-02,8.042188e-03,3.121279e-01,1.044833e+01,2521
Rossella_fibulata,Nanomia_bijuga,201.650116,182,1.515755e-01,1.118641e-02,7.039737e-03,3.171462e-01,1.049957e+01,2343
Rossella_fibulata,Agalma_elegans,226.659107,183,1.552111e-02,1.213914e-02,6.972579e-03,3.399938e-01,1.162295e+01,2707
Rossella_fibulata,Abylopsis_tetragona,198.500880,181,1.770874e-01,1.192212e-02,6.939860e-03,2.898797e-01,9.416887e+00,2683
Rossella_fibulata,Craseoa_lathetica,195.287884,181,2.215761e-01,1.092344e-02,7.536820e-03,2.562920e-01,1.196568e+01,1860
Sympagella_nux,Chondrilla_nucula,198.197446,178,1.428776e-01,1.246477e-02,8.297041e-03,3.045841e-01,1.012925e+01,2160
Sympagella_nux,Ircinia_fasciculata,155.272366,169,7.677308e-01,9.386828e-03,7.423503e-03,2.483175e-01,1.572189e+01,1044
Sympagella_nux,Petrosia_ficiformis,190.705339,179,2.608558e-01,9.054816e-03,6.901303e-03,2.259015e-01,1.147277e+01,2138
Sympagella_nux,Amphimedon_queenslandica,184.153026,184,4.829568e-01,5.819035e-03,4.901887e-03,1.421383e-01,1.047977e+01,3350
Sympagella_nux,Ephydatia_muelleri,291.439205,185,9.583713e-07,1.496762e-02,8.770302e-03,3.370477e-01,1.027274e+01,3546
Sympagella_nux,Spongilla_alba,226.844538,177,6.765942e-03,1.268100e-02,8.935133e-03,3.099328e-01,1.544856e+01,1536
Sympagella_nux,Pseudospongosorites_suberitoides,175.098465,171,3.990290e-01,9.896366e-03,8.389097e-03,2.984755e-01,1.591928e+01,1035
Sympagella_nux,Tethya_wilhelma,174.773454,159,1.856710e-01,1.650712e-02,1.222598e-02,4.379939e-01,1.664368e+01,686
Sympagella_nux,Latrunculia_apicalis,196.966812,185,2.598916e-01,1.012939e-02,6.487858e-03,2.352614e-01,9.113991e+00,3217
Sympagella_nux,Kirkpatrickia_variolosa,194.950573,186,3.116208e-01,8.591805e-03,6.260375e-03,2.127685e-01,8.420438e+00,3241
Sympagella_nux,Crella_elegans,179.403178,176,4.146029e-01,1.453549e-02,1.076089e-02,3.653212e-01,1.300113e+01,1247
Sympagella_nux,Trichoplax_adhaerens,242.599889,186,3.319643e-03,1.182498e-02,7.229729e-03,2.723964e-01,8.931377e+00,3687
Sympagella_nux,Strongylocentrotus_purpuratus,246.437556,184,1.442789e-03,1.358402e-02,7.802621e-03,3.496890e-01,9.479957e+00,3196
Sympagella_nux,Saccoglossus_kowalevskii,185.250423,180,3.786086e-01,1.165392e-02,8.034780e-03,2.905184e-01,1.291611e+01,1453
Sympagella_nux,Petromyzon_marinus,327.483028,184,3.897754e-10,2.641188e-02,1.562285e-02,6.033101e-01,1.399064e+01,1847
Sympagella_nux,Danio_rerio,262.748571,188,2.596519e-04,1.235862e-02,7.202991e-03,3.089695e-01,9.787591e+00,3573
Sympagella_nux,Homo_sapiens,303.730048,190,2.981556e-07,1.509481e-02,8.291439e-03,3.588218e-01,9.656809e+00,3769
Sympagella_nux,Lottia_gigantea,294.426410,186,6.862461e-07,1.538427e-02,8.097021e-03,3.436348e-01,9.865898e+00,3700
Sympagella_nux,Capitella_teleta,287.223619,185,2.127673e-06,1.372537e-02,6.675015e-03,3.375134e-01,9.776582e+00,3860
Sympagella_nux,Tubulanus_polymorphus,216.364163,186,6.299587e-02,1.310100e-02,7.526353e-03,3.194830e-01,8.181928e+00,3579
Sympagella_nux,Hemithiris_psittacea,259.334610,186,3.054959e-04,1.261627e-02,6.341559e-03,3.033735e-01,1.081065e+01,3258
Sympagella_nux,Priapulus_caudatus,243.500509,181,1.338314e-03,1.615844e-02,8.875916e-03,3.856211e-01,1.301276e+01,1771
Sympagella_nux,Lithobius_forficatus,223.081246,186,3.274405e-02,1.061153e-02,6.670328e-03,2.503378e-01,9.720471e+00,3285
Sympagella_nux,Drosophila_melanogaster,284.648337,186,4.302082e-06,1.326704e-02,6.957804e-03,2.996709e-01,9.456700e+00,4038
Sympagella_nux,Daphnia_pulex,272.328619,185,3.060436e-05,1.131776e-02,6.217191e-03,2.675307e-01,1.006747e+01,3843
Sympagella_nux,Eunicella_verrucosa,253.728098,183,4.195151e-04,1.278052e-02,7.135199e-03,2.723984e-01,1.058258e+01,3303
Sympagella_nux,Acropora_digitifera,226.608543,183,1.561080e-02,1.274389e-02,6.964625e-03,2.907850e-01,1.092324e+01,2938
Sympagella_nux,Platygyra_carnosa,266.725276,185,7.822171e-05,1.559174e-02,8.425933e-03,3.872833e-01,1.141537e+01,2921
Sympagella_nux,Nematostella_vectensis,260.870104,187,2.891714e-04,1.319837e-02,7.478382e-03,3.097622e-01,9.897084e+00,3481
Sympagella_nux,Bolocera_tuediae,167.889077,171,5.529572e-01,1.344678e-02,9.922192e-03,2.910394e-01,1.577386e+01,911
Sympagella_nux,Aiptasia_pallida,231.666206,184,9.855309e-03,1.069690e-02,7.039059e-03,2.457835e-01,1.198408e+01,2472
Sympagella_nux,Hormathia_digitata,172.845176,172,4.675484e-01,1.040113e-02,7.545990e-03,2.498134e-01,1.428557e+01,1324
Sympagella_nux,Aurelia_aurita,210.699248,178,4.727584e-02,1.281935e-02,8.032061e-03,3.188168e-01,1.333956e+01,1812
Sympagella_nux,Periphylla_periphylla,213.207521,180,4.575605e-02,1.208645e-02,7.297967e-03,2.932845e-01,1.401300e+01,1716
Sympagella_nux,Hydra_viridissima,210.760056,182,7.089631e-02,1.033014e-02,6.754250e-03,2.867198e-01,1.374240e+01,1919
Sympagella_nux,Hydra_vulgaris,246.901219,186,1.863028e-03,1.139835e-02,6.618350e-03,2.648024e-01,9.545994e+00,3673
Sympagella_nux,Hydra_oligactis,170.103161,178,6.515140e-01,9.036245e-03,6.248115e-03,2.557202e-01,1.286959e+01,1643
Sympagella_nux,Physalia_physalis,225.046323,183,1.861675e-02,1.170653e-02,7.143642e-03,2.648308e-01,1.029723e+01,2984
Sympagella_nux,Nanomia_bijuga,210.349028,183,8.099467e-02,1.172093e-02,6.312605e-03,3.232589e-01,1.047541e+01,2810
Sympagella_nux,Agalma_elegans,225.598584,184,1.980149e-02,1.195691e-02,6.886766e-03,2.986706e-01,1.069736e+01,3030
Sympagella_nux,Abylopsis_tetragona,254.700428,183,3.617445e-04,1.366328e-02,7.348459e-03,3.145438e-01,9.900801e+00,3336
Sympagella_nux,Craseoa_lathetica,199.416770,183,1.926081e-01,1.176542e-02,7.503844e-03,2.812596e-01,1.155039e+01,2247
Chondrilla_nucula,Ircinia_fasciculata,147.480423,150,5.428967e-01,1.049762e-02,8.661343e-03,2.737004e-01,1.682511e+01,624
Chondrilla_nucula,Petrosia_ficiformis,201.890084,166,3.009910e-02,1.233073e-02,9.331051e-03,2.825999e-01,1.585615e+01,1155
Chondrilla_nucula,Amphimedon_queenslandica,188.516232,175,2.296230e-01,9.513911e-03,6.814026e-03,2.584950e-01,1.172548e+01,2020
Chondrilla_nucula,Ephydatia_muelleri,202.543409,176,8.311334e-02,8.158338e-03,6.958162e-03,2.335081e-01,1.263917e+01,1955
Chondrilla_nucula,Spongilla_alba,166.519182,160,3.457751e-01,1.265387e-02,9.608076e-03,3.176015e-01,1.510681e+01,857
Chondrilla_nucula,Pseudospongosorites_suberitoides,157.452275,157,4.748341e-01,9.547755e-03,9.616237e-03,2.275080e-01,1.659100e+01,688
Chondrilla_nucula,Tethya_wilhelma,147.784968,137,2.497672e-01,9.317746e-03,9.063455e-03,2.850600e-01,2.058220e+01,414
Chondrilla_nucula,Latrunculia_apicalis,211.955353,177,3.730510e-02,7.262528e-03,7.317105e-03,1.781922e-01,1.213669e+01,1893
Chondrilla_nucula,Kirkpatrickia_variolosa,209.048723,176,4.485210e-02,7.810489e-03,7.261127e-03,1.972217e-01,1.181050e+01,1949
Chondrilla_nucula,Crella_elegans,180.082336,161,1.443681e-01,1.202608e-02,9.721794e-03,3.070307e-01,1.769256e+01,721
Chondrilla_nucula,Trichoplax_adhaerens,292.499372,181,2.927435e-07,1.434832e-02,9.852034e-03,3.618468e-01,1.298326e+01,2407
Chondrilla_nucula,Strongylocentrotus_purpuratus,211.620096,182,6.552386e-02,8.700667e-03,6.549575e-03,2.448207e-01,1.323185e+01,1763
Chondrilla_nucula,Saccoglossus_kowalevskii,195.599743,161,3.276159e-02,1.174503e-02,9.429474e-03,3.093112e-01,1.694258e+01,891
Chondrilla_nucula,Petromyzon_marinus,206.313597,168,2.355573e-02,1.870396e-02,1.241728e-02,4.356347e-01,1.484303e+01,988
Chondrilla_nucula,Danio_rerio,228.028263,178,6.721311e-03,1.045720e-02,8.560169e-03,2.686217e-01,1.070151e+01,2206
Chondrilla_nucula,Homo_sapiens,221.437441,178,1.491186e-02,1.110941e-02,7.801081e-03,2.718982e-01,1.076336e+01,2223
Chondrilla_nucula,Lottia_gigantea,249.441450,182,6.692370e-04,1.486155e-02,1.104916e-02,3.359480e-01,1.146293e+01,2260
Chondrilla_nucula,Capitella_teleta,211.715055,179,4.761619e-02,9.328480e-03,7.033639e-03,2.289347e-01,1.066344e+01,2361
Chondrilla_nucula,Tubulanus_polymorphus,226.968135,180,1.010650e-02,1.222844e-02,8.244808e-03,2.947808e-01,1.163797e+01,2351
Chondrilla_nucula,Hemithiris_psittacea,199.389261,176,1.092522e-01,1.087200e-02,7.619749e-03,2.660413e-01,1.225000e+01,2008
Chondrilla_nucula,Priapulus_caudatus,159.397747,169,6.900811e-01,1.067480e-02,7.007401e-03,2.481068e-01,1.363476e+01,1186
Chondrilla_nucula,Lithobius_forficatus,191.725145,177,2.126882e-01,1.179990e-02,8.687014e-03,2.963014e-01,1.037587e+01,1985
Chondrilla_nucula,Drosophila_melanogaster,227.022934,182,1.308961e-02,1.235253e-02,8.425698e-03,3.085489e-01,1.176186e+01,2539
Chondrilla_nucula,Daphnia_pulex,216.469429,181,3.678851e-02,1.052245e-02,6.762747e-03,2.519220e-01,1.110796e+01,2412
Chondrilla_nucula,Eunicella_verrucosa,206.731353,178,6.908224e-02,6.218431e-03,5.748764e-03,1.708152e-01,1.207444e+01,2161
Chondrilla_nucula,Acropora_digitifera,217.269754,183,4.229482e-02,8.563091e-03,7.637718e-03,2.239296e-01,1.461016e+01,1696
Chondrilla_nucula,Platygyra_carnosa,233.861125,180,4.257218e-03,1.125859e-02,8.046311e-03,2.745813e-01,1.432069e+01,1740
Chondrilla_nucula,Nematostella_vectensis,213.271336,181,5.058235e-02,7.397201e-03,6.043490e-03,1.798704e-01,1.270925e+01,2144
Chondrilla_nucula,Bolocera_tuediae,163.496175,165,5.184638e-01,6.515228e-03,8.007321e-03,1.769657e-01,1.813374e+01,717
Chondrilla_nucula,Aiptasia_pallida,204.564444,178,8.405131e-02,1.141824e-02,8.095995e-03,3.293243e-01,1.531007e+01,1434
Chondrilla_nucula,Hormathia_digitata,143.278891,165,8.879098e-01,9.027081e-03,9.084848e-03,2.926882e-01,1.466201e+01,896
Chondrilla_nucula,Aurelia_aurita,204.233469,170,3.750502e-02,1.343898e-02,1.107283e-02,3.156466e-01,1.459155e+01,1206
Chondrilla_nucula,Periphylla_periphylla,186.688480,176,2.762814e-01,1.008082e-02,8.459855e-03,2.922265e-01,1.631230e+01,1128
Chondrilla_nucula,Hydra_viridissima,193.598773,175,1.595520e-01,1.231728e-02,9.531919e-03,3.245477e-01,1.316974e+01,1534
Chondrilla_nucula,Hydra_vulgaris,253.648633,181,2.958171e-04,1.296199e-02,8.768158e-03,3.371072e-01,1.224983e+01,2304
Chondrilla_nucula,Hydra_oligactis,182.072877,173,3.032129e-01,1.278886e-02,1.003822e-02,3.425576e-01,1.565534e+01,1112
Chondrilla_nucula,Physalia_physalis,249.976895,182,6.181172e-04,1.617777e-02,1.236894e-02,3.811847e-01,1.301164e+01,1854
Chondrilla_nucula,Nanomia_bijuga,239.491574,180,1.996903e-03,1.363220e-02,9.299136e-03,3.565877e-01,1.323108e+01,1918
Chondrilla_nucula,Agalma_elegans,221.776782,180,1.849417e-02,1.118789e-02,8.557001e-03,3.031281e-01,1.277591e+01,1977
Chondrilla_nucula,Abylopsis_tetragona,201.135601,177,1.031542e-01,1.004006e-02,8.025641e-03,2.888182e-01,1.277225e+01,1873
Chondrilla_nucula,Craseoa_lathetica,192.046860,176,1.932759e-01,1.232507e-02,9.808319e-03,3.149030e-01,1.445705e+01,1503
Ircinia_fasciculata,Petrosia_ficiformis,115.164608,145,9.677822e-01,7.871016e-03,6.018527e-03,1.904693e-01,1.652753e+01,616
Ircinia_fasciculata,Amphimedon_queenslandica,165.404456,166,4.984499e-01,7.374113e-03,6.550306e-03,2.259327e-01,1.591648e+01,973
Ircinia_fasciculata,Ephydatia_muelleri,176.938029,155,1.095205e-01,1.068040e-02,1.048030e-02,2.633502e-01,1.701766e+01,844
Ircinia_fasciculata,Spongilla_alba,153.150999,137,1.636120e-01,9.323661e-03,1.136472e-02,2.667572e-01,1.841534e+01,532
Ircinia_fasciculata,Pseudospongosorites_suberitoides,141.034507,150,6.877963e-01,1.018606e-02,9.081711e-03,2.618083e-01,1.950443e+01,466
Ircinia_fasciculata,Tethya_wilhelma,136.407115,134,4.258916e-01,9.039672e-03,8.687206e-03,2.562183e-01,2.056192e+01,385
Ircinia_fasciculata,Latrunculia_apicalis,175.271846,158,1.646571e-01,8.052266e-03,7.276574e-03,2.112874e-01,1.634852e+01,918
Ircinia_fasciculata,Kirkpatrickia_variolosa,174.977993,163,2.468216e-01,7.696629e-03,6.998013e-03,1.972684e-01,1.783682e+01,918
Ircinia_fasciculata,Crella_elegans,139.829766,143,5.593637e-01,1.115743e-02,8.723238e-03,3.165127e-01,1.962013e+01,509
Ircinia_fasciculata,Trichoplax_adhaerens,208.987339,173,3.215317e-02,1.200890e-02,9.910449e-03,3.453245e-01,1.631236e+01,1147
Ircinia_fasciculata,Strongylocentrotus_purpuratus,170.842390,166,3.821915e-01,9.095520e-03,7.229545e-03,2.548807e-01,1.595347e+01,894
Ircinia_fasciculata,Saccoglossus_kowalevskii,152.070042,161,6.807582e-01,7.430201e-03,8.463822e-03,1.731031e-01,1.860869e+01,602
Ircinia_fasciculata,Petromyzon_marinus,184.373888,157,6.677033e-02,1.812200e-02,1.338595e-02,4.449754e-01,1.757498e+01,640
Ircinia_fasciculata,Danio_rerio,175.949322,166,2.836893e-01,7.317197e-03,9.154509e-03,2.163694e-01,1.410458e+01,982
Ircinia_fasciculata,Homo_sapiens,181.569695,170,2.579350e-01,8.440426e-03,7.698701e-03,2.284694e-01,1.646303e+01,1007
Ircinia_fasciculata,Lottia_gigantea,210.455059,171,2.149141e-02,1.302574e-02,1.096219e-02,3.068512e-01,1.637422e+01,1139
Ircinia_fasciculata,Capitella_teleta,223.070882,171,4.565440e-03,1.030664e-02,8.383095e-03,2.531767e-01,1.701126e+01,1112
Ircinia_fasciculata,Tubulanus_polymorphus,177.101875,173,3.995242e-01,1.034490e-02,8.083962e-03,2.843057e-01,1.594842e+01,1106
Ircinia_fasciculata,Hemithiris_psittacea,203.769738,168,3.118288e-02,8.229845e-03,7.533832e-03,2.318192e-01,1.755532e+01,1022
Ircinia_fasciculata,Priapulus_caudatus,167.211207,159,3.120657e-01,1.245741e-02,8.223872e-03,2.927497e-01,1.785423e+01,746
Ircinia_fasciculata,Lithobius_forficatus,156.769704,165,6.642021e-01,7.122305e-03,6.161603e-03,2.266169e-01,1.502917e+01,1038
Ircinia_fasciculata,Drosophila_melanogaster,182.455560,169,2.268217e-01,8.128921e-03,7.749936e-03,2.582470e-01,1.502298e+01,1221
Ircinia_fasciculata,Daphnia_pulex,173.410793,167,3.509467e-01,7.098797e-03,7.573992e-03,1.997112e-01,1.544910e+01,1097
Ircinia_fasciculata,Eunicella_verrucosa,149.591844,163,7.663301e-01,9.782419e-03,7.283008e-03,2.692829e-01,1.529607e+01,999
Ircinia_fasciculata,Acropora_digitifera,154.757019,165,7.050787e-01,8.406245e-03,6.796126e-03,2.252045e-01,1.706727e+01,884
Ircinia_fasciculata,Platygyra_carnosa,157.410268,176,8.394442e-01,7.942827e-03,9.320482e-03,2.031981e-01,1.480093e+01,1028
Ircinia_fasciculata,Nematostella_vectensis,184.068854,172,2.508452e-01,1.003214e-02,7.990556e-03,2.456576e-01,1.739712e+01,966
Ircinia_fasciculata,Bolocera_tuediae,129.329049,143,7.869617e-01,1.266387e-02,1.038336e-02,3.528721e-01,2.010507e+01,421
Ircinia_fasciculata,Aiptasia_pallida,166.387733,168,5.206680e-01,1.066003e-02,1.015243e-02,3.302412e-01,1.515330e+01,934
Ircinia_fasciculata,Hormathia_digitata,142.635574,150,6.530943e-01,1.120925e-02,1.146858e-02,3.337700e-01,1.745990e+01,557
Ircinia_fasciculata,Aurelia_aurita,174.494722,153,1.125222e-01,1.459763e-02,1.108243e-02,3.052879e-01,1.910835e+01,657
Ircinia_fasciculata,Periphylla_periphylla,182.355793,156,7.314770e-02,1.751533e-02,1.251146e-02,4.300960e-01,1.792327e+01,752
Ircinia_fasciculata,Hydra_viridissima,176.440047,165,2.571157e-01,1.602167e-02,1.097529e-02,4.197873e-01,1.681356e+01,850
Ircinia_fasciculata,Hydra_vulgaris,208.237422,167,1.661240e-02,1.507178e-02,1.070397e-02,3.778990e-01,1.695019e+01,1057
Ircinia_fasciculata,Hydra_oligactis,165.152920,157,3.121242e-01,1.518700e-02,1.195403e-02,4.212643e-01,1.830666e+01,682
Ircinia_fasciculata,Physalia_physalis,186.303597,169,1.718618e-01,1.404079e-02,1.045124e-02,3.605987e-01,1.674385e+01,1005
Ircinia_fasciculata,Nanomia_bijuga,175.616349,165,2.713140e-01,1.042760e-02,8.445460e-03,3.178035e-01,1.624098e+01,990
